gvkey,tic,fyear,cluster,pca_1,pca_2,ROA,ROE,RD_Sales,Debt_Assets,Market_Book,WC_TA,RE_TA,ROA_vol,ROE_vol
2444,BC,2013,0,0.18119057232866967,-0.22927342963645045,0.26380410179024627,0.7407550077041603,0.030739549839228296,0.6438713217641814,4.098958493836672,0.21452088620618698,0.2955621098840798,0.1380920055350856,0.9450654018875241
2444,BC,2014,0,0.0953393608739916,0.46726968714412104,0.07838820826952526,0.20973111395646607,0.03115638106650689,0.6262442572741195,4.055906444728979,0.34063935681470137,0.3148289943848902,0.12705084290742003,0.28272507017966214
2444,BC,2015,0,0.19831637795256055,0.4713933998380855,0.07657414750198256,0.18840240380863188,0.030664685680882677,0.5935606661379857,3.5799302271130884,0.34157018239492465,0.37630452022204597,0.10757741411757164,0.3129256271165463
2444,BC,2016,0,0.4831549025070838,0.06789915725320954,0.08402593844186684,0.19165335740573572,0.031012587724184023,0.5615733552531433,3.3826464828831333,0.22029409078454656,0.44034462812433406,0.003885957757880799,0.011491213003621808
2444,BC,2017,0,0.3667546374023536,0.2199541059460426,0.04359478291942112,0.09872547036212825,0.030709534368070952,0.5584241557977488,3.2596891901004783,0.24167708891668158,0.4785301649693288,0.02151683841925294,0.052738526843993785
2595,CACH,2002,0,0.9881170792370949,0.16457425047897487,0.12637098597919497,0.1974079307603992,0.0,0.35984848484848486,2.7726750861079217,0.37672433288104934,0.3617141564902759,0.0539135089823886,0.08321421212286753
2595,CACH,2003,0,1.1463197505508835,0.3089245089768833,0.11547553343260891,0.17022811703662769,0.0,0.32164242051880165,3.1915538362346876,0.4273084172489561,0.38197836070353747,0.036893151880048596,0.05537496230303298
2595,CACH,2004,0,1.1287717296089914,0.19829949285596102,0.10071348501832945,0.15673031588873174,0.0,0.3574090344472385,3.3272430457331446,0.40498227648680585,0.3785409155633654,0.012877217059191922,0.02071875664518655
2595,CACH,2005,0,1.1434916759635887,0.26873112397571086,0.08884308475385064,0.13540951149541397,0.0,0.3438933220222158,2.759239767263324,0.4227486015747197,0.42007767556533504,0.013342362349868735,0.01755516366410421
2595,CACH,2006,0,1.2560677885232507,0.6548925282690109,0.05195808676642419,0.07101826331109452,0.0,0.2683841543854359,3.527353751835347,0.523858882062493,0.45012752377721654,0.025424720049829732,0.04462317316481875
2595,CACH,2007,0,0.9964705210539877,0.3215367360661583,0.043728415758591786,0.06503829889092795,0.0,0.3276512992455993,1.3622855661054816,0.4001475272422464,0.5242246437552389,0.024026249256391036,0.039017304666491406
2595,CACH,2008,0,0.5726203733973191,0.4562327174433302,-0.059585860698598614,-0.08996627212207724,0.0,0.33768667642752564,0.33269077725705193,0.363614306630412,0.5944614097469149,0.06216057086402615,0.0912671880232489
2595,CACH,2009,0,0.5029463263729903,0.4940248298857481,-0.07832644125516906,-0.12369989897983866,0.0,0.36680270637945167,0.8291066118407012,0.3776948926547565,0.5618079767921655,0.06572979689623229,0.10065326783187349
2595,CACH,2010,0,-0.23376686305257002,0.7116457642147338,-0.2608675427375276,-0.4643152839874151,0.0,0.4381672287475288,1.159811227024342,0.32867775322711945,0.46432143272473547,0.11119560738806976,0.20708049190648598
2595,CACH,2011,0,0.437585375491358,0.49212868152995537,0.024585031602575462,0.040966986239344846,0.0,0.3998818595309823,1.5672106620469715,0.4060251639199008,0.4962844822493946,0.14456555443438976,0.25769626701382253
2595,CACH,2012,0,-0.327303817686774,0.367154910815071,-0.16184924623115576,-0.3093670756384314,0.0,0.4768375209380235,0.8313567787710356,0.23343383584589616,0.40107202680067,0.1449399503195494,0.25886066869645347
2595,CACH,2013,5,-2.742203134603949,1.5523843141458673,-0.6625618133189664,-2.0517190013704343,0.0,0.6770699043697448,6.968438300661383,0.11340940139693291,-0.08666371630332301,0.35534996864046564,1.120852267306157
2818,CATO,2001,0,1.3418676998649486,0.2435836381074809,0.1297610837215886,0.18358060145378316,0.0,0.2931656030429977,2.2911371208957894,0.4205293924545463,0.6155685593044232,0.0055714947917864105,0.0040573406782197135
2818,CATO,2002,0,1.3177684350026144,0.2602178259836797,0.11954043973813931,0.169648805910484,0.0,0.2953652747711327,1.68424142372781,0.42411256879058973,0.6159385514201507,0.0051391913830212636,0.009518168424802714
2818,CATO,2003,0,0.8997785447396813,-0.0738407841858492,0.08928160012287634,0.16170644631164643,0.0,0.4478785344722149,2.2211569668900784,0.32115094162521013,0.7192986947234288,0.021050128783125618,0.011072899847825172
2818,CATO,2004,0,0.9165276505877846,-0.05585757330124446,0.08839886942004496,0.16498638569906476,0.0,0.4642050673121324,2.9947257014324613,0.3394556166176985,0.6738063704222421,0.017730265979546318,0.00399118279482472
